Muscle 1,Muscle 2
1.041672388799878,-2.8537727931639583
0.7194018463416494,-4.147554741741055
0.36221866178377965,-5.425894560158693
-0.03692683299000534,-6.6018463416495
-0.3910887312123293,-7.655939574273289
-0.722087434195468,-8.426703288319217
-1.0299229419394216,-9.040360112916762
-1.3807278553444724,-9.465690089265278
-1.6422369726100554,-9.669459067673763
-1.925902189669642,-9.645624475471122
-2.1622339208056762,-9.458976119630732
-2.291477836270695,-9.122606240939955
-2.377752346074616,-8.542519264515144
-2.453620202944991,-7.777126726176851
-2.501960784313725,-6.866712443732356
-2.4969253070878152,-5.785427634088655
-2.3837949187457084,-4.555092698558022
-2.2830853742275115,-3.2227054245822844
-2.0551461051346607,-1.8614480811779965
-1.8211642633707177,-0.47098496986343175
-1.5613336385137713,0.9040360112916762
-1.2551766231784542,2.228030823224231
-0.9812466620889602,3.5197985809109635
-0.6636758983749141,4.765911345082779
-0.33066300450141145,5.991210803387503
0.08023193713282978,7.109758144502936
0.47232776379034097,7.993316548409247
0.7892271305409322,8.639200427252613
1.1094834821087967,9.157518883039597
1.4089265278095673,9.487846189059281
1.659357595178149,9.535851071946286
1.8950179293507285,9.440848401617455
2.041718165865568,9.224658579385062
2.1988250553139546,8.761394674601357
2.3414969100480656,8.088654917219806
2.4381780727855342,7.236652170595864
2.397894254978256,6.246341649500267
2.35223926146334,5.035141527428092
2.2031891355764093,3.7662012664988174
2.060852979324025,2.444220645456626
1.8755474174105438,1.0295872434576943
1.6580148012512397,-0.27359426260776687
1.362600137331197,-1.6251163500419623
1.0410009918364231,-2.9880521858548867
0.6744182497901884,-4.318760967421989
0.29776455329213397,-5.593408102540627
-0.07553215838864728,-6.698191805905241
-0.4424505989166094,-7.685481040665294
-0.759685664148928,-8.506263828488594
-1.0843060959792477,-9.099443045700768
-1.4404821850919354,-9.506981002517739
-1.706355382619974,-9.6785229266804
-1.9332875562676433,-9.638574807354846
-2.1044937819485767,-9.45293354695964
-2.2542153047989624,-9.08198672465095
-2.367009994659342,-8.478400854505226
-2.4267643244068053,-7.670038910505835
-2.44623483634699,-6.75593194476234
-2.4415350576028074,-5.611871519035629
-2.36231021591516,-4.350988021667811
-2.240115968566415,-3.080704966811627
-2.0558175020981153,-1.7949797817959867
-1.8077363241016249,-0.42264438849469754
-1.5385061417563133,0.9929961089494163
-1.221606775005722,2.371709773403525
-0.9295490959029524,3.727260242618448
-0.5763942931258106,4.923689631494621
-0.2756084534981307,6.082520790417334
0.0772106507972839,7.158098725871671
0.44748607614251923,8.037628747997253
0.8080262455176623,8.7385671778439
1.1595025558861676,9.223315785458153
1.4518959334706647,9.521416037232013
1.698970016021973,9.554985885404745
1.9252307927061874,9.423392080567634
2.109193560692759,9.184374761577782
2.2911421377889676,8.749309529259175
2.363988708323796,8.012115663385975
2.4230716411078044,7.1554131380178525
2.4311284046692605,6.106691081101701
2.309269855802243,4.905561913481345
2.1937895780880448,3.617151140611887
2.0568245975432973,2.2750286106660567
1.8570840009155412,0.9463340199893185
1.6190737773708703,-0.43707942320897225
1.3411154345006484,-1.8070649271381705
1.0812848096437018,-3.1512016479743648
0.6972457465476463,-4.416784924086366
0.2903791866941329,-5.635706111238269
-0.09164568551155872,-6.818036163881895
-0.481727321278706,-7.8133821622034025
-0.7945983062485694,-8.580788891432057
-1.1088120851453422,-9.106492713817042
-1.4263828488593882,-9.464682993820096
-1.6922560463874268,-9.611047531853208
-1.965514610513466,-9.579827573052567
-2.185061417563134,-9.3713588158999
-2.3327687495231553,-8.999404898146027
-2.4093080033569847,-8.384740978103302
-2.4583199816891734,-7.60189211871519
-2.447577630273899,-6.650522621499961
-2.410650797283894,-5.516868848706797
-2.351567864499886,-4.300633249408713
-2.2515297169451434,-3.0122224765392533
-2.0454108491645684,-1.6670786602578773
-1.7849088273441671,-0.23700312809948879
-1.4854657816433967,1.1517814908064392
-1.1675593194476235,2.5247882810711832
-0.8899366750591287,3.813199053940642
-0.5700160219729915,5.012314030670633
-0.22760357061112382,6.151674677653163
0.13864347295338367,7.231280994888228
0.5032120241092546,8.094026092927445
0.8523384451056687,8.75736629282063
1.1866941329060807,9.250843060959792
1.4673380636301212,9.503959716182191
1.717097734035248,9.564385442893109
1.9463797970550085,9.439505607690545
2.1521629663538566,9.146776531624322
2.256900892652781,8.667399099717708
2.3119554436560614,7.912748912794691
2.365667200732433,7.043961242084382
2.389501792935073,6.019409475852598
2.334782940413519,4.809552147707332
2.222995345998321,3.484550240329595
2.001098649576562,2.149477378500038
1.806729228656443,0.8167544060425727
1.5492484931715877,-0.5669947356374456
1.2605477988860914,-1.946715495536736
0.9167925535973143,-3.280445563439383
0.5884794384679941,-4.566170748455023
0.25345235370412755,-5.790127412832836
-0.1326009002822919,-6.912367437247272
-0.5085831998168918,-7.884214541847869
-0.8274967574578469,-8.593545433737697
-1.137010757610437,-9.163897154192416
-1.463981078812848,-9.510002288853283
-1.729182879377432,-9.632532234683758
-2.014526588845655,-9.563378347447928
-2.1793545433737695,-9.36900892652781
-2.3112840466926072,-8.986648355840392
-2.417364766918441,-8.328679331654842
-2.4603341725795373,-7.498832684824902
-2.463019760433356,-6.541084916456855
-2.4314641031509883,-5.429922941939422
-2.3448538948653392,-4.128084229800869
-2.222995345998321,-2.830609597924773
-2.041382467383841,-1.4747234302281225
-1.7724879835202565,-0.10775921263447012
-1.5150072480354009,1.2565194171053637
-1.1960936903944457,2.609384298466468
-0.8335393301289387,3.9165941863126568
-0.5320820935378041,5.129137102311741
-0.18765545128557257,6.2678263523308155
0.1326009002822919,7.323262378881514
0.462928206301976,8.165194171053633
0.8684519722285801,8.827191577019912
1.2397344930189973,9.31999694819562
1.5304493781948578,9.522758831158923
1.765438315403983,9.552300297550927
1.978606851300832,9.344167238879987
2.192446784161135,9.082322423132677
2.272343022812237,8.559975585564965
2.362981612878614,7.820096131837949
2.4287785152971693,6.97279316395819
2.3898374914168,5.925413900968948
2.327397573815518,4.691386282139315
2.173647669184405,3.3747768368047613
1.9880064087891967,2.036011291676204
1.781551842526894,0.6599832150759135
1.5515983825436788,-0.6992599374380102
1.2511482413977264,-2.0467536430914772
0.9060502021820401,-3.424460212100404
0.5824368657969023,-4.693400473029678
0.18429846646829937,-5.89385824368658
-0.13864347295338367,-7.000991836423285
-0.557930876630808,-7.986266880292972
-0.8869153887235829,-8.723796444647897
-1.241412985427634,-9.278034637979705
-1.5150072480354009,-9.573449301899748
-1.7412680247196155,-9.641596093690392
-1.9775997558556493,-9.550286106660563
-2.184054322117952,-9.33241779201953
-2.3529106584267945,-8.938307774471655
-2.4334782940413517,-8.276310368505378
-2.4794689860379946,-7.4357213702601666
-2.4603341725795373,-6.42761882963302
-2.389501792935073,-5.2845654993514914
-2.2901350423437856,-4.023682001983673
-2.1931181811245897,-2.722850385290303
-2.0118410009918364,-1.3481651026169224
-1.7419394216830701,-0.008392462043183033
-1.4935225452048524,1.41362630655375
-1.1470817120622567,2.794018463416495
-0.825482566567483,4.075715266651407
-0.4743419546807049,5.270130464637217
-0.17288471808957045,6.379949645227741
0.21048294804303044,7.395773250934615
0.5220111390859845,8.204806591897459
0.8986648355840391,8.823163195239184
1.2457770656900893,9.28508430609598
1.5197070267795831,9.506645304036011
1.7963225757228962,9.523430228122375
2.007141222247654,9.36498054474708
2.170290684367132,9.064866102082858
2.271671625848783,8.533791103990234
2.3394827191577017,7.790554665445944
2.4193789578088043,6.80360112916762
2.3841306172274357,5.7810635538262
2.301213092240787,4.571206225680934
2.174990463111314,3.2512397955291066
2.026947432669566,1.8836041809719994
1.739925230792706,0.534096284428168
1.4767376211184862,-0.8382391088731213
1.200793469138628,-2.1904325932707716
0.8885938811322195,-3.5157701991302353
0.5361104753185321,-4.750469214923323
0.16482795452811475,-5.941191729610131
-0.20712596322575721,-7.1043869687953
-0.6025787747005417,-8.0480354009308
-0.9443198290989548,-8.743266956588082
-1.2477912565804532,-9.241443503471428
-1.5176928358892194,-9.551293202105745
-1.7785305561913478,-9.61071183337148
-1.994384679942016,-9.515709163042647
-2.1931181811245897,-9.3136186770428
-2.354253452353704,-8.879224841687648
-2.4428778515297167,-8.192050049591819
-2.4428778515297167,-7.3380331120775155
-2.4834973678187224,-6.3557793545433725
-2.3814450293736167,-5.161364156557565
-2.3085984588387882,-3.860868238345922
-2.163912413214313,-2.5489585717555503
-1.9520866712443732,-1.2034790569924467
-1.743953612573434,0.16482795452811475
-1.4384679942015717,1.5244068055237658
-1.1558098725871673,2.850415808346685
-0.7825131609063859,4.17575341420615
-0.42197299153124274,5.385610742351415
-0.09970244907301441,6.524299992370489
0.27090867475394825,7.511253528648814
0.5636377508201724,8.26858930342565
0.8899366750591287,8.92252994583047
1.2185854886701764,9.361623559929809
1.5727473868925002,9.561699855039292
1.8144502937361715,9.542900740062562
2.0400396734569313,9.361623559929809
2.1951323720149536,9.021560997940032
2.2699931334401464,8.44046692607004
2.3488822766460666,7.664332036316472
2.401251239795529,6.802258335240711
2.3905088883802548,5.715938048371099
2.31967650873579,4.460425726710918
2.15551995117113,3.116289005874723
1.9675288014038297,1.7318684672312505
1.7264972915236132,0.3823605706874189
1.4445105668726634,-0.9543907835507744
1.1772945754177155,-2.3754024567025254
0.8362249179827573,-3.711818112458991
0.5179827573052568,-4.935774776836803
0.18094148165102614,-6.098634317540246
-0.22861066605630578,-7.248401617456321
-0.5696803234912642,-8.147402151522089
-0.9416342412451362,-8.828198672465094
-1.302174410620279,-9.348531319142442
-1.5888609140154117,-9.624811169604028
-1.8010223544670785,-9.631189440756847
-2.000762951094835,-9.49691004806592
-2.192446784161135,-9.266285191119248
-2.3367971313038836,-8.827862973983367
-2.434149691004807,-8.08563363088426
-2.5039749752040894,-7.229938200961318
-2.5073319600213626,-6.227542534523536
-2.399237048905165,-4.994522011139086
-2.2897993438620583,-3.7175249866483555
-2.14544899671931,-2.3787594415197986
-1.954100862134737,-1.0678568703746087
-1.7191119249256122,0.2950789654383154
-1.4495460440985732,1.6620431830319675
-1.09404135194934,3.0001373311970703
-0.7244373235675593,4.286533913176165
-0.40183108262760353,5.511833371480887
-0.06613260090028229,6.616952773327229
0.25479514763103683,7.575036240177004
0.5972075989929045,8.354528114747843
0.9611047531853208,8.951400015259022
1.3045242999923703,9.364309147783628
1.5546196688792249,9.536186770428015
1.8413061722743573,9.50798809796292
2.038025482566568,9.332082093537805
2.2250095368886855,8.984298466468298
2.3045700770580604,8.405554283970398
2.376409552147707,7.57436484321355
2.399237048905165,6.650522621499961
2.3663385976958873,5.589715419241626
2.3038986800946057,4.340917067215991
2.1770046540016783,3.0410925459678033
2.0151979858091096,1.7117265583276113
1.7546959639887083,0.2923933775844968
1.407583733882658,-1.1057907988097961
1.1202258335240711,-2.456977187762264
0.7992980849927518,-3.7967498283360035
0.4884412909132525,-5.040512703135729
0.13528648813611044,-6.231235217822537
-0.2537880521858549,-7.339375906004424
-0.6193636987869078,-8.251804379339282
-0.9416342412451362,-8.865796902418555
-1.3062027924010071,-9.364309147783628
-1.5828183413443198,-9.57076371404593
-1.7889372091248954,-9.603662165255207
-2.022919050888838,-9.478110933089189
-2.1676050965133133,-9.220630197604333
-2.365667200732433,-8.746288242923628
-2.448920424200809,-8.018158236057069
-2.5049820706492714,-7.167498283360037
-2.449591821164263,-6.11306935225452
-2.3942015716792553,-4.889448386358434
-2.259250782024872,-3.5990234225986106
-2.0830090791180282,-2.281071183337148
-1.9191882200350954,-0.9114213778896771
-1.6560006103608758,0.42868696116578925
-1.3961699855039291,1.8157930876630808
-1.105455100328069,3.137773708705272
-0.7593499656672006,4.383886472877088
-0.3931029221026932,5.6266422522316315
-0.01376363775082017,6.756267643244069
0.33200579842832073,7.692530708781566
0.646890974288548,8.414953841458761
0.9879606317235063,8.976241702906844
1.3048599984740976,9.340138857099259
1.6090028229190507,9.502616922255283
1.8725261310749979,9.48918898298619
2.056153200579843,9.290455481803615
2.2095674067292284,8.939986266880291
2.2857709620813305,8.290074006256198
2.3327687495231553,7.491783016708627
2.3505607690547032,6.561898222323949
2.324040588998245,5.490348668650339
2.271671625848783,4.21704432745861
2.121950102998398,2.905470359349966
1.8990463111314562,1.5156786449988557
1.6231021591515984,0.1359578850995651
1.3713282978561074,-1.2558480201419089
1.0977340352483407,-2.62046234836347
0.7919127183947509,-3.9071946288242922
0.41055924315251385,-5.151628900587472
0.0426337071793698,-6.329259174486915
-0.2907148851758602,-7.419607843137254
-0.6831464103150988,-8.277653162432287
-1.0406652933546958,-8.935957885099564
-1.3773708705271992,-9.422049286640725
-1.6210879682612342,-9.615411612115663
-1.8916609445334553,-9.629846646829938
-2.0762951094834823,-9.460654612039368
-2.234073395895323,-9.160540169375142
-2.3569390402075228,-8.672770275425346
-2.447577630273899,-7.9684748607614235
-2.5388876173037307,-7.094987411306935
-2.5063248645761806,-6.058350499732967
-2.4334782940413517,-4.8155947203784235
-2.2857709620813305,-3.5070420386053254
-2.105165178912032,-2.1729762722209505
-1.8778973067826354,-0.7992980849927518
-1.6251163500419623,0.5495384145876249
-1.3518577859159229,1.8997177080949113
-1.0275730525673303,3.219348439765011
-0.6640115968566415,4.488624399176013
-0.29575036240177,5.762935835812924
0.029205767910276948,6.872083619439994
0.35953307392996103,7.763698786907759
0.6891889829861906,8.456580453192949
1.009445334554055,8.991012436102844
1.3340657663843747,9.400564583810178
1.659357595178149,9.550957503624018
1.9198596169985505,9.493217364766918
2.0863660639353014,9.296498054474707
2.2642862592507824,8.910444800488289
2.3267261768520635,8.263218127718014
2.397222858014801,7.448813611047531
2.388494697489891,6.461188677805752
2.3478751812008847,5.296986343175402
2.235416189822232,4.005218585488669
2.08032349126421,2.738963912413214
1.9460440985732812,1.4035553521019302
1.712397955291066,0.029877164873731592
1.409597924773022,-1.3770351720454719
1.0571145189593345,-2.777233539330129
0.7395437552452887,-4.083100633249408
0.38269626916914623,-5.32719920653086
0.022491798275730522,-6.467566948958572
-0.3444266422522316,-7.485069047074081
-0.7066453040360113,-8.381383993286029
-1.0289158464942398,-8.99302662699321
-1.379385061417563,-9.429434653238728
-1.6724498359655147,-9.660395208667122
-1.8943465323872737,-9.628503852903028
-2.0655527580682076,-9.453940642404822
-2.234744792858778,-9.135362783245595
-2.3723811703669795,-8.634836346990157
-2.477454795147631,-7.876493476768139
-2.4959182116426337,-6.994277866788739
-2.4724193179217213,-5.930113679713131
-2.3868162050812542,-4.681315327687495
-2.2384374761577783,-3.3452353704127566
-2.0403753719386586,-2.0111696040283817
-1.8580910963607233,-0.6489051651789121
-1.5952391851682306,0.7348439765011063
-1.3203021286335546,2.0581673914702066
-0.9899748226138703,3.3405355916685733
-0.6972457465476463,4.60544747081712
-0.35751888303959717,5.813962005035477
0.0010070954451819635,6.9405661097123685
0.37094682230868997,7.887235828183414
0.740886549172198,8.601602197299153
1.057450217441062,9.098435950255588
1.3300373846036466,9.388143739986266
1.6150453955901427,9.52813000686656
1.8527199206530862,9.480796520943008
2.083680476081483,9.259571221484702
2.2609292744335088,8.858075837338825
2.346532387273976,8.198764019226367
2.377080949111162,7.340718699931334
2.3696955825131605,6.369878690775922
2.34351110093843,5.228503852903029
2.269657434958419,3.98641947051194
2.1353780422674906,2.6416113527122906
1.9124742504005492,1.302174410620279
1.675135423819333,-0.10641641870756083
1.3713282978561074,-1.5086289768825818
1.0329442282749672,-2.869886320286869
0.6972457465476463,-4.141847867551689
0.3628900587472343,-5.397695887693598
-0.011078049897001601,-6.533028152895399
-0.3645685511558709,-7.575036240177004
-0.6992599374380102,-8.39011215381094
-1.0705424582284275,-8.9916838330663
-1.3662928206301976,-9.41399252307927
-1.6704356450751505,-9.598626688029297
-1.9557793545433737,-9.61071183337148
-2.180361638818952,-9.433127336537728
-2.3002059967956052,-9.076279850461585
-2.36231021591516,-8.556282902265963
-2.436835278858625,-7.7754482337682145
-2.500617990386816,-6.892225528343634
-2.520759899290455,-5.788113221942473
-2.4445563439383533,-4.586312657358663
-2.271000228885329,-3.2646677347981994
-2.055481803616388,-1.9057602807660028
-1.851377126726177,-0.5431601434348058
-1.5905394064240483,0.8241397726405738
-1.302174410620279,2.174654764629587
-0.9611047531853208,3.494285496299687
-0.6851606012054626,4.737041275654231
-0.32394903486686505,5.905271992065309
0.09030289158464942,7.029190508888379
0.419958800640879,7.9486686503395125
0.7690852216372929,8.600930800335696
1.050400549324788,9.10313572899977
1.390798809796292,9.399221789883267
1.64794384679942,9.514702067597467
1.895689326314183,9.434134431982908
2.0917372396429386,9.20854505226215
2.235416189822232,8.844647898069733
2.3361257343404285,8.150423437857633
2.397894254978256,7.324605172808423
2.3931944762340733,6.32489509422446
2.3173266193636985,5.0915388723582815
2.2099031052109552,3.815884641794461
2.046082246128023,2.465705348287175
1.8587624933241778,1.105455100328069
1.6378728923476005,-0.24875257495994504
1.3518577859159229,-1.617730983443961
1.0040741588464177,-2.9961089494163424
0.6603189135576409,-4.30331883726253
0.32193484397650113,-5.534660868238346
-0.0473334859235523,-6.6622720683604175
-0.39914549477378497,-7.667689021133746
-0.721080338750286,-8.455573357747769
-1.08397039749752,-9.059159227893492
-1.4297398336766614,-9.522087434195468
-1.7238117036697949,-9.715449759670404
-1.954100862134737,-9.632867933165484
-2.1071793698023957,-9.400228885328449
-2.250858319981689,-9.068558785381857
-2.36231021591516,-8.47403677424277
-2.4180361638818946,-7.719050888838026
-2.5033035782406348,-6.810986495765622
-2.4777904936293584,-5.699824521248188
-2.3905088883802548,-4.451697566186007
-2.2253452353704124,-3.1230029755092694
-2.0454108491645684,-1.7687953002212562
-1.7956511787594416,-0.42264438849469754
-1.5176928358892194,0.9436484321355001
-1.2430914778362705,2.338811322194247
-0.9181353475242238,3.6628061341268023
-0.6247348744945449,4.871320668345159
-0.30783550774395363,6.039551384756236
0.09097428854810408,7.094651712825208
0.4615854123750668,7.981231403067063
0.7811703669794765,8.69459067673762
1.1249256122682534,9.193774319066147
1.4169832913710232,9.462333104448003
1.6539864194705118,9.474418249790189
1.909117265583276,9.346852826733805
2.134035248340581,9.137376974135957
2.3038986800946057,8.707682917524986
2.367009994659342,7.989959563591975
2.4146791790646214,7.154070344090944
2.4099794003204393,6.121461814297703
2.3602960250247955,4.912275883115892
2.2005035477225907,3.622522316319524
2.075623712520027,2.3871519035629816
1.9144884412909131,1.0248874647135118
1.6499580376897842,-0.34274814984359503
1.3139238574807353,-1.7499961852445256
0.9832608529793238,-3.1266956588082704
0.6327916380560006,-4.403356984817274
0.2950789654383154,-5.634699015793087
-0.041962310215915156,-6.789166094453345
-0.4112306401159686,-7.776791027695125
-0.7180590524147402,-8.534126802471961
-1.0745708400091554,-9.13200579842832
-1.4119478141451134,-9.496238651102464
-1.6734569314106966,-9.660395208667122
-1.9326161593041884,-9.59325551232166
-2.1367208361944003,-9.388479438467995
-2.3112840466926072,-9.06822308690013
-2.362981612878614,-8.414953841458761
-2.417364766918441,-7.607598992904553
-2.4563057907988095,-6.671335927367055
-2.4153505760280765,-5.578301670862897
-2.342839703974975,-4.3412527656977185
-2.235080491340505,-3.011215381094072
-2.043060959792477,-1.665400167849241
-1.7755092698558024,-0.2903791866941329
-1.5029221026932171,1.0819562066071564
-1.2091859311818112,2.457984283207446
-0.8899366750591287,3.7218890669108107
-0.5723659113450827,4.992172121766995
-0.24271000228885328,6.1711451895933465
0.1420004577706569,7.253437094682231
0.4938124666208897,8.124910353246356
0.8563668268863965,8.768108644235904
1.1769588769359882,9.223987182421604
1.4337682154573892,9.465018692301824
1.716762035553521,9.530479896238651
1.9547722590981917,9.411306935225452
2.1441062027924005,9.165575646601052
2.328068970778973,8.695262073701075
2.3945372701609826,7.948332951857784
2.4287785152971693,7.10304417486839
2.407965209430075,6.063721675440604
2.3367971313038836,4.891462577248799
2.215274280918593,3.547325856412604
2.0393682764934766,2.196475165941863
1.8547341115434501,0.8603952086671244
1.6184023804074157,-0.49314106965743487
1.322987716487373,-1.8564126039520867
0.9782253757534142,-3.1898069733730066
0.6059357595178149,-4.475532158388647
0.20712596322575721,-5.722987716487372
-0.1279011215381094,-6.858319981689173
-0.5267109178301671,-7.851651789120317
-0.8211184863050277,-8.641550316624704
-1.1625238422217135,-9.167589837491414
-1.484794384679942,-9.499595635919738
-1.7553673609521627,-9.633875028610666
-2.0027771419851987,-9.557335774776837
-2.2226596475165943,-9.384786755168992
-2.3112840466926072,-8.986312657358663
-2.4025940337224383,-8.327672236209658
-2.485847257190814,-7.529381246662088
-2.485847257190814,-6.6015106431677735
-2.47376211184863,-5.465506981002517
-2.3730525673304337,-4.190524147402152
-2.232059205004959,-2.8604867627985047
-2.017883573662928,-1.5150072480354009
-1.747981994354162,-0.14737163347829402
-1.4925154497596702,1.2363775082017243
-1.2162355992980851,2.5831998168917374
-0.8439459830624855,3.915251392385748
-0.5414816510261692,5.138536659800107
-0.20981155107957578,6.258426794842451
0.1326009002822919,7.306813153276876
0.47904173342488743,8.123567559319449
0.8261539635309376,8.79093614099336
1.1920653086137178,9.271656366826885
1.499565117875944,9.52813000686656
1.7358968490119782,9.53820096131838
1.9480582894636453,9.384451056687267
2.1360494392309453,9.07695124742504
2.2172884718089567,8.58951705195697
2.3394827191577017,7.857022964827955
2.4153505760280765,6.964736400396734
2.3965514610513465,5.95764095521477
2.299870298313878,4.710856794079499
2.1696192874036773,3.3908903639276717
2.017547875181201,2.0796520943007555
1.7933012893873501,0.7663996337834744
1.5616693369954984,-0.6200350957503623
1.2283207446402684,-1.9876707103074691
0.9016861219195849,-3.337850003814756
0.5240253299763484,-4.63431754024567
0.16247806515602348,-5.845181963836118
-0.17489890897993438,-6.974471656366827
-0.5095902952620737,-7.945647364003966
-0.8691233691920347,-8.616372930495153
-1.1873655298695351,-9.163561455710688
-1.5203784237430378,-9.5089951934081
-1.7405966277561609,-9.617425803006027
-1.9621576256961928,-9.563378347447928
-2.2125886930647747,-9.36632333867399
-2.338811322194247,-8.952742809185931
-2.425421530479896,-8.312901503013656
-2.469062333104448,-7.478355077439534
-2.47376211184863,-6.454810406652934
-2.3918516823071645,-5.299000534065766
-2.3173266193636985,-4.046173800259403
-2.197146562905318,-2.7671625848783092
-2.0004272526131075,-1.392813000686656
-1.7718165865568014,-0.01846341649500267
-1.4562600137331196,1.358571755550469
-1.142381933318074,2.6976729991607535
-0.8167544060425727,4.003875791561761
-0.5159685664148927,5.205004959182117
-0.16818493934538795,6.385992217898832
0.18631265735866331,7.401815823605706
0.5394674601358053,8.222934309910736
0.9167925535973143,8.816449225604638
1.2377203021286334,9.301869230182346
1.5398489356832223,9.527458609903103
1.7812161440451664,9.503959716182191
1.9816281376363771,9.35625238422217
2.1729762722209505,9.083665217059584
2.320012207217517,8.550576028076598
2.3683527885862516,7.782162203402761
2.416021972991531,6.884168764782177
2.4032654306858925,5.8260471503776605
2.322026398107881,4.600076295109483
2.191103990234226,3.281452658884566
1.9859922178988325,1.907774471656367
1.7412680247196155,0.5528953994048981
1.4861371786068511,-0.807690547035935
1.228992141603723,-2.125978484779125
0.9070572976272221,-3.471457999542229
0.5851224536507209,-4.74711223010605
0.1977264057373922,-5.9764400701915
-0.19974059662775617,-7.100022888532845
-0.5481956206607157,-8.041657129777981
-0.8973220416571298,-8.7459525444419
-1.1907225146868083,-9.213244831006332
-1.4948653391317617,-9.560357061112382
-1.7382467383840694,-9.65838101777676
-1.9950560769054702,-9.566063935301747
-2.2498512245365068,-9.297840848401618
-2.351567864499886,-8.867139696345465
-2.4247501335164414,-8.215213244831006
-2.4636911573968105,-7.407522697795072
-2.4871900511177225,-6.4125123979552905
-2.4589913786526285,-5.218432898451209
-2.3401541161211568,-3.9498283360036615
-2.1870756084534984,-2.6160982681010143
-1.9775997558556493,-1.2652475776302736
-1.72314030670634,0.11917296101319905
-1.444174868390936,1.4831158922713055
-1.1363393606469827,2.82221713588159
-0.7909056229495688,4.13546959639887
-0.45218585488670177,5.3506981002517735
-0.08627450980392155,6.495765621423667
0.22256809338521402,7.530052643625544
0.5636377508201724,8.289402609292745
0.9154497596704052,8.88896009765774
1.2699473563744563,9.333424887464712
1.576775768673228,9.52813000686656
1.8110933089188983,9.505973907072555
2.029297322041657,9.340138857099259
2.1635767147325855,9.023239490348669
2.2216525520714123,8.448523689631493
2.338811322194247,7.718043793392844
2.4260929274433507,6.805951018539711
2.397222858014801,5.722652018005646
2.3213550011444264,4.480567635614557
